id,reference,clean_input,clean_prediction,unclean_input,unclean_prediction,clean_BERTScore_P,unclean_BERTScore_P,clean_BERTScore_R,unclean_BERTScore_R,clean_BERTScore_F1,unclean_BERTScore_F1,BERTScore_F1_difference,higher_BERTScore_F1
10440,The truck driver is completely at fault.,Sofer camion la full antor.,Truck driver with the headlights on full beam.,Sofer Camion la full entor,Truck driver who is completely crazy,0.6901254653930664,0.7359868288040161,0.6818428635597229,0.74049311876297,0.6859592199325562,0.7382330298423767,-0.05227380990982056,Unclean
9230,There was a companion where he guy.🤣🤣🤣,Ti ena compagner kot li boug la.🤣🤣🤣,You have a friend in that guy.🤣🤣🤣,Ti ena compagner kot li boug la🤣🤣🤣,You have a partner in that guy 🤣🤣🤣,0.8251797556877136,0.8132777214050293,0.8259607553482056,0.7999085783958435,0.8255701065063477,0.8065376877784729,0.019032418727874756,Clean
5254,"No one is indispensable in this world. The exit door is wide open for those who want to leave. They have made fun of the people. Their pensions are now guaranteed. They have forgotten what they promised before the election. And they are doing what was never promised. Bravo to you, your team, your promises and your good governance.","Personne pas indispensable dans sa le monde la. La porte sortie grand ouvert pu bann ki anvi sorti. Zot inn bien boufone lepep. Zot pension inn fini guaranti aster. Zot inn bliye ki zot ti promete avant election. Et zot pe faire se ki zame pa ti promete. Bravo a vous, votre ekip, vos promesses ainsi que votre bonne gouvernance.","Nobody is indispensable in this world. The door is wide open for those who want to leave. They have really fooled the people. Their pensions are guaranteed now. They have forgotten what they promised before the election. And they are doing what they never promised. Bravo to you, your team, your promises and your good governance.",Persone pas indispensable dans sa le monde la la porte sortie grand ouvert pou ban ki envi sorti zot in bien boufone lepep zot pension ine fini guaranti aster zot ine blier ki zot ti promete avan election et zot p faire c ki zamai pa ti promete bravo a vous votre equipe vos promesses ainsi que votre bonne gouvernance,"People who are not indispensable in this world, the door is wide open for those who want to leave. You have really made a fool of the people, your pensions are already guaranteed, and now you have forgotten what you promised before the election. You are doing what you never promised. Bravo to you, your team, your promises, and your good governance.",0.9361300468444824,0.8411707878112793,0.9336299896240234,0.8566244840621948,0.9348782896995544,0.8488272428512573,0.08605104684829712,Clean
6786,"Ehsan and Farad started the fire, and Shakeel is putting it out lol 😆 They are really good at sweet-talking the people. 🤫",Ehsan et farad inn allume dife Shakeel pe teigne dife lol 😆 zot mari bon pu met lepep dan siro. 🤫,"Ehsan and Farad lit the fire, while Shakeel is putting it out lol 😆 They are really good at getting people into sticky situations. 🤫",Ehsan e farad in allume dife shakeel p tein dife lol 😆 zot mari bon pou met lepeuple dan siro 🤫,"Ehsan and Farad have started a fire, and Shakeel is putting it out lol 😆 They are really good at sweet-talking the people 🤫",0.8862807750701904,0.9708980321884155,0.899628221988678,0.9710389375686646,0.8929046988487244,0.97096848487854,-0.07806378602981567,Unclean
2355,"This is a residential area and the speed limit is 60. If the van had respected the speed limit, it would have been able to stop even if the truck pulled out.","Enn residential area sa, vites limite 60, si van ti respect limite mem si camion la inn sorti li ti pu kapav aret so van.","In a residential area like this, the speed limit is 60. If the van had respected the limit, even if the truck had pulled out, it would have been able to stop its van.","Ene residential area sa, vitesse limite 60, si van ti respecté limite mem si camion la in sorti li ti pu cpv arete so van","In a residential area, the speed limit is 60. If the van had respected the limit, even if the truck was coming out, it could have stopped its van.",0.8652995824813843,0.8508771657943726,0.9012183547019958,0.8562898635864258,0.8828938007354736,0.8535749912261963,0.029318809509277344,Clean
11080,"[NAME], is it ugly?","[NAME], vilain ki?","[NAME], who is the villain?","[NAME], vilan ki","[NAME], I am coming.",0.7700105309486389,0.6281150579452515,0.763641357421875,0.6309100389480591,0.7668127417564392,0.629509449005127,0.13730329275131226,Clean
6929,"So, will the million be paid back now?",Aster eski million la pu rembourse?,Has Aster still not paid back the million?,Aster eski million la pou renborser,Aster asked for a million to reimburse.,0.7164347171783447,0.7158253192901611,0.723318338394165,0.6445070505142212,0.7198600769042969,0.678296685218811,0.04156339168548584,Clean
3451,"They have shops and malls to walk around inside, yet they still need a phone.",Zot ena magasin ek mall pu roule depi endan samem bizin telephone.,"You have a shop and a mall to run, so you need to make phone calls yourself.",Zot ena magasin ek mall pu roulé depi endan saem bzin telephone,"You have shops and malls to walk around in, so why do you need a phone?",0.6657499074935913,0.846629798412323,0.6963428258895874,0.8693715929985046,0.680702805519104,0.8578499555587769,-0.17714715003967285,Unclean
13021,"He asked for it, and he got the problem...........😢😢😢","Linn rode, linn gagne le problem...........😢😢😢","The line is red, the line wins the problem...........😢😢😢",Linn roder linn gagner le problem...........😢😢😢,"Linens or no linens, the problem still wins...........😢😢😢",0.7559868097305298,0.7037520408630371,0.7579797506332397,0.7310241460800171,0.7569820284843445,0.7171288728713989,0.03985315561294556,Clean
10869,They were looking for death.,Ti pe rode lamort mem sa.,You are even looking for death yourself.,Ti p rod lamort mem sa,You are really asking to die.,0.7296109795570374,0.720281720161438,0.853264331817627,0.7576704025268555,0.7866078019142151,0.7385031580924988,0.04810464382171631,Clean
12731,Maybe he's hesitating to reveal his name for fear of reprisals??? 😒🤐🤔,"Kapav pe hésité pu met so nom, tension représailles???😒🤐🤔","Maybe he is hesitating to give his name, afraid of reprisals???😒🤐🤔",Kv p hésité pou met so nom tension représailles???😒🤐🤔,Who would not hesitate to put their name down for fear of retaliation???😒🤐🤔,0.9471094608306885,0.795620322227478,0.9558632373809814,0.8083181381225586,0.9514662027359009,0.8019189834594727,0.14954721927642822,Clean
513,They did not see the Wakashio. They only come out for ordinary people. They could have just let him work in peace. But they have to put on a show for the boss.,Wakasiho zot pa ti truve. Sa banla inn sorti pu ti dimunn mem. Ti kapav dir aret travail trankil. B bizin montre misye la.,"Wakasiho, you did not see it? These people came out for ordinary people themselves. They could have simply told us to stop working peacefully. But we have to show that guy.",Wakasiho zot pa ti trouv sa banla in sorti pu ti dimoun mm ti kpv dir aret travail tranquil b bzn mntre missier la,"Wakasiho, did you not see those people came out for ordinary people? They could even have said to stop working peacefully, but they need to show that man.",0.6805580854415894,0.6729326844215393,0.6922609806060791,0.6702061295509338,0.6863596439361572,0.6715666651725769,0.014792978763580322,Clean
9362,"[NAME], here you go... If only they knew. All the nonsense they say after taking an oath.","[NAME], aila... Si zis zot ti kone. Tout kuyonad zot raconte prete sermen.","[NAME], oh dear... If only they knew. All the bullshit they spout, swearing it is true.","[NAME], aila.. Si ziss zot ti connais. Tout cuyonad zot raconte prete sermen","[NAME], oh my... If only you knew. All the bullshit they tell, I swear.",0.7773375511169434,0.8060639500617981,0.7825914621353149,0.7517679333686829,0.7799556851387024,0.7779697179794312,0.0019859671592712402,Clean
10090,"[NAME], people have become wild. They have no fear of authority. He needs a good slap.","[NAME], dimunn inn vinn sovage. Zot pas per otorite. Bizin bez li enn bon laman.","[NAME], people have become savage. They do not respect authority. They need to be given a good beating.","[NAME], dimoune ine vine sovage. Zot pas per lautoriter. Bisin bez li ene bon lamende","[NAME], people have become wild. They do not fear authority. They need to be given a hefty fine.",0.8418663144111633,0.848779022693634,0.8797165751457214,0.8964917659759521,0.8603753447532654,0.8719832301139832,-0.011607885360717773,Unclean
737,Are children safe in government schools?,Eski bann zanfan safe dan lekol government?,Are the children safe in government schools?,Eski ban zenfan safe dan lekol government,I used to send my children to government school.,0.9494549632072449,0.703559935092926,0.9848582744598389,0.6589854955673218,0.9668325781822205,0.6805436015129089,0.2862889766693115,Clean
7042,Throw that good-for-nothing Pravin into prison.,Boure sa likisorma Pravin ladan prison.,Put this likisorma Pravin in prison.,Bour SA liki sorma Pravin la Dan prison,Bour SA likes to ask Pravin in prison.,0.7928439378738403,0.5796769857406616,0.8001606464385986,0.6156735420227051,0.7964854836463928,0.5971332788467407,0.1993522047996521,Clean
13342,THEY SHOULD MAKE A SEASON 2 WITH HIM IN A JAIL CELL. ‼️‼️💯💯👍🏼👍🏼,BIZIN FER 1 SAISON 2 AR LI DANS CELL. ‼️‼️💯💯👍🏼👍🏼,They need to make a second season out of it. ‼️‼️💯💯👍🏼👍🏼,BIZIN FER 1 SAISON 2 R LI DANS CELL ‼️‼️💯💯👍🏼👍🏼,NEED TO MAKE SEASON 2 FOR HIM IN CELL ‼️‼️💯💯👍🏼👍🏼,0.9175389409065247,0.8997988700866699,0.8568174242973328,0.8666242361068726,0.8861391544342041,0.8828999996185303,0.003239154815673828,Clean
8834,"[NAME], a high-ranking officer? If it had been an ordinary person, their name, age, address, and even the names of their grandparents would have been published. 😡","[NAME], un haut gradé? Si ti enn ti dimunn ça ti pu gagne nom l'âge, l'adresse, plis nom so grandmère, grandpère tout.😡","[NAME], a high-ranking officer? If you were just an ordinary person, they would have found out your name, age, address, and even your grandmother's and grandfather's names.😡","[NAME], un haut gradé si ti ène ti dimoune ça ti pou gagne nom l'âge l'adresse plis nom so grandmère grandpère tout😡","[NAME], if it were an ordinary person, you would get their name, age, address, plus their grandparents’ names, everything 😡",0.8690760135650635,0.8174921274185181,0.8834242820739746,0.7548115253448486,0.8761913776397705,0.7849024534225464,0.09128892421722412,Clean
3890,"Give eggs, take away the chicken.","Donne disef, tire poule.","Give ten eggs, take a hen.",Done disef tire poule,"Give eggs, take the chicken.",0.8274843692779541,0.906592607498169,0.8442150354385376,0.8889831900596619,0.8357659578323364,0.8977015018463135,-0.06193554401397705,Unclean
11785,The truck nearly overturned.,Mank tigit camion la vire.,The truck driver is missing.,Mank tigit camion la vire,The truck driver took the wrong turn.,0.7157806158065796,0.7220934629440308,0.735870361328125,0.7661678791046143,0.7256864309310913,0.7434780597686768,-0.01779162883758545,Unclean
694,What a comedian!!!,Komiko!!!,Comic!!!,Komiko!!!,Comical!!!,0.6080420017242432,0.6697370409965515,0.6668742895126343,0.7133557796478271,0.636100709438324,0.6908586025238037,-0.054757893085479736,Unclean
727,"[NAME], where is that? Instead of going around filing cases against people, take a look at our country.","[NAME], kot ete sa? Plis important ki ale met case ar dimunn, get enpe nu pays.","[NAME], how are you? It is more important to go and meet people and see a bit of our country.","[NAME], kot ete sa pli important ki ale met case r dimune guet impe nu pays","[NAME], what could be more important than going to put up a tent and watch our country for a bit?",0.6872775554656982,0.6249555945396423,0.689762532711029,0.6419281363487244,0.6885177493095398,0.6333281397819519,0.05518960952758789,Clean
11212,"Because of people like that, innocent Muslims get dragged into it. It gives everyone a bad name. If you come in front of me, I will pull out your beard and tear it to pieces.","Akoz sa bann kalite lamem, bann inoncent musalman passe dan bain. Li gate partu. To vinn devant mwa, mo tire to la barbe et mo crypto tu bout bout.","Because of people like this, innocent Muslims suffer. It is rotten everywhere. You come in front of me, I will pull your beard and mo crypto tu bout bout.",Acz sa ban kalit la em ban inoncent musalman pass dan bain li gat partou t vne devant mua m tir to la barbre et m cryto tua bout bout,"Because of people like that, innocent Muslims are being blamed, everything is messed up everywhere, and if you come in front of me, I will pull out your beard and cut you up bit by bit.",0.7602242231369019,0.8494353890419006,0.7890830636024475,0.8489237427711487,0.7743847966194153,0.8491795063018799,-0.0747947096824646,Unclean
2444,2026 is off to a good start. 🤣,2026 commence bien.🤣,2026 is off to a great start.🤣,2026 commence bien🤣,2026 is off to a great start 🤣,0.9875296354293823,0.9813334345817566,0.9875296354293823,0.9766436219215393,0.9875296354293823,0.9789829254150391,0.008546710014343262,Clean
6535,The truck had a blind spot because of that wall. The van may have been coming too fast to slow down. Hope everyone is okay.,Camion la blind spot ek sa miraille la. Van la kapav ti pe vinn tro vite pu ralenti. Espere bann dimunn la korek.,The truck has a blind spot and hit the mirror. The van may have been coming too fast to slow down. I hope the people are okay.,Camion la blind spot ek sa miraille la van la kpv ti p vin tro vite pu ralenti esperer ban dimun la korek,"That truck has a blind spot, and with its mirrors, the van may have been coming too fast to slow down. Hope the people are okay.",0.8882640600204468,0.8474714756011963,0.8959940671920776,0.8721514344215393,0.8921123147010803,0.8596343994140625,0.03247791528701782,Clean
6560,"If that's true, they could have assigned a motorcycle officer to him, could not they? What a load of nonsense.","Si sa vrai, ti kapav met 1 motard a so disposition. N'est se pas? Canard quack quack.","If that is true, you could put a motorcyclist at his disposal. Is that not so? Quack quack, duck.",Si sa vrai. Ti capave met 1 motard a so disposition. N est ce pas? Canard quack quack,If that is true. You could put one motorcyclist at his disposal. Is that not so? Duck quack quack,0.6388980150222778,0.5977805852890015,0.6956021785736084,0.669080913066864,0.6660453677177429,0.6314243674278259,0.03462100028991699,Clean
3802,"Look at that, that woman is crazy.","Ena bez la, enn fam folle sa.","Wow, what a crazy woman.",Ene beze la ene fam folle sa,What a fucking crazy woman this is.,0.8336297869682312,0.7261589765548706,0.7339177131652832,0.7112018465995789,0.7806023955345154,0.7186025977134705,0.06199979782104492,Clean
3634,"Hey, that's heartbreaking. 💔 Young people are being lost like this because of drug use.","Hey, fer chagrin sa. 💔 Jeunesse kumsa pe perdi akoz dimunn pe consomme ladrog.","Hey, this is so heartbreaking. 💔 Young people are getting lost because people are consuming drugs.",Hey fr chagrin sa. 💔 Jeunesse koumsa p perdi akoz dimoune p consomme ladrogue,"Hey, this is heartbreaking. 💔 Young people are being lost because people are taking drugs.",0.87668776512146,0.9263883829116821,0.88306725025177,0.9175466299057007,0.8798659443855286,0.9219463467597961,-0.04208040237426758,Unclean
11533,"Yes, I know it is not an easy job.. My father did the same job 😥 When he came home after work, he was exhausted and worn out. God bless him always 🤲.. People should show some respect, please. 🫡","Oui mo kone se pa enn travail fasil sa.. Mo papa ti fer sa travail la pareil😥kan li fini travail li vinn lakaz gagne extra sagrin, ou get li extra fatigue. God bless him always🤲.. Dimunn bizin ena respe, svp.🫡","Yes, I know this is not an easy job.. My father used to do the same job😥when he finished work, he would come home in extra pain, or you could see that he was extremely tired. God bless him always🤲.. People need to show respect, please.🫡",Oui mo coner se pa en travail facil sa.. Mo papa ti fair sa travail la pareil😥kan li fini travail li vin lakaz gag extra sagrein ou get li extra fatigue. God bless him always🤲.. Dimoun bizin ena resepe. Svp🫡,"Yes, I know it is not an easy job.. My dad used to do the same job😥 when he finished work, he came home looking extremely worn out and you could see that he was extremely tired. God bless him always🤲.. People need to have respect. Please🫡",0.8711655139923096,0.8865089416503906,0.9266829490661621,0.9360877275466919,0.898067057132721,0.9106240272521973,-0.012556970119476318,Unclean
4474,Was not free transport one of the promises? Liars.,Transport gratis kot pa ti promet? Bann menteur.,"Free transport, and what about the traffic? Bunch of liars.",Transport gratis coter pa ti promet ban menteur,"Free transport, as promised by those liars.",0.7325376868247986,0.7262194156646729,0.7511910200119019,0.6812698245048523,0.7417471408843994,0.7030268311500549,0.03872030973434448,Clean
1508,Looks like the girl wants to get rid of him. 🤣 That happens too. 🤣,Kave tifi pe anvi debarasser.🤣 Sa osi ena zot.🤣,You have a little bug and want to get rid of it.🤣 They have that too.🤣,Kav fii pe envi debarasser🤣. Sa osi ena zoto🤣,Kav fii wants to get rid of it 🤣. That one also has a car 🤣,0.7255118489265442,0.6854895353317261,0.7569898366928101,0.7275145649909973,0.7409166693687439,0.7058770656585693,0.03503960371017456,Clean
2471,Who arranged for the private jet to land where the accused was? Who took the 350 million? Berenger says he knows nothing about it.,Kisanla inn fer jet prive desan kot coupable la? 350 million kisanla inn pran? Berenger pe dire li pa kone nanyin.,"Who owns this private jet, the guilty one? Have they taken 350 million? Bérenger says he does not know anything.",Kisanla ine Fer jet prive desan kote coupabe la 350 million kisanla ine pran berenger pe dire li pa konne narien,Who made the private jet land? Where is the culprit behind the 350 million? Who took it? Bérenger says he knows nothing.,0.8272523283958435,0.8500253558158875,0.8027501702308655,0.8524899482727051,0.8148170709609985,0.8512558341026306,-0.03643876314163208,Unclean
755,Driving with full headlights is not against the Highway Code. That truck is completely at fault.,Full phare pena dan code de la route. Sa camion la full antor.,The headlights are not up to the requirements of the road code. That truck is completely blinding.,Full phare pena dan code de la route sa camion la full entor,"The headlight is not according to the road code, the truck is completely tinted.",0.7232323884963989,0.7179242968559265,0.6989019513130188,0.6784564852714539,0.7108590602874756,0.6976326107978821,0.013226449489593506,Clean
10176,"As I always say, fools are needed so that the clever can survive.",Kuma mo habitier dire. Fode ena kuyon pu malin kapav viv.,How do people manage to live there? You have to be crazy to be able to live there.,Kuma mo habitier dire. Foder ena cuyon pu malin cav vive,"As my neighbor says, there have to be fools for the clever ones to live.",0.5246008634567261,0.8078044652938843,0.537995457649231,0.8357552886009216,0.5312137603759766,0.8215422034263611,-0.2903284430503845,Unclean
2156,Where are the assassins [NAME]?,Kot bann assassins [NAME]?,"Like an assassin, [NAME]?",Cot bans assassins [NAME],Where are the assassins [NAME],0.7159247994422913,0.9759358763694763,0.7182349562644958,0.961265504360199,0.7170780301094055,0.968545138835907,-0.25146710872650146,Unclean
12649,"Stay strong, family. May his soul rest in peace. The authorities need to look closely into this case because the whole population is watching them!",Courage à la famille. Que son ame soit liberer. Otorite bizin get bien ki pe faire dans sa cas la parski entier population pe suive zot!,Strength to the family. May his soul be freed. The authorities need to look carefully at what is being done in this case because the entire population is following it!,Courage a la famille que son ame soit liberer l'otoriter bizin get bien ki p faire dans sa cas la parceki entier population p suive zott,My condolences to the family. May their soul be freed. The authorities need to look carefully into what is happening in this case because the whole population is following it.,0.8286275863647461,0.8380554914474487,0.8565674424171448,0.8377991914749146,0.8423659205436707,0.8379273414611816,0.004438579082489014,Clean
6846,"There you have it, 3 credits after completing the HSC. Final result.","Ala 3 credits faire HSC, rezilta final.","At least 3 credits to sit for HSC, final result.",Ala 3 credits faire hsc resulta final,"Oh, 3 credits for the HSC final result.",0.7428741455078125,0.8298335075378418,0.7275341153144836,0.7379557490348816,0.7351241707801819,0.7812023758888245,-0.04607820510864258,Unclean
7654,Will there be a volcanic eruption???,Eski pu ena eruption volcan.???,Is there a volcanic eruption???,Eski pu enan eruption volcan.???,Is there a volcanic eruption happening now???,0.9096469879150391,0.8142890930175781,0.8753116130828857,0.8704601526260376,0.8921490907669067,0.8414382338523865,0.050710856914520264,Clean
5666,Good for you. You have not made any progress.,Li bon mem. Nanyin progre to pann faire.,It is really good. There is nothing more to do.,Li bon meme. Narien progres to pan faire,It is really good. You are not going to make any progress.,0.5699774026870728,0.7633286714553833,0.5422295928001404,0.8059597015380859,0.5557574033737183,0.7840651273727417,-0.22830772399902344,Unclean
6553,"They need to work shifts... If they do not get any rest, how can they give 100%?",Besoin faire shift… si zot pena repos kuma zot pu kapav donne zot a 100%?,"You need to take shifts… if you do not get any rest, how will you be able to give 100%?","[NAME], besoin faire shift… si zot pena repos couma zot pou cave donne zot a 100%?","[NAME], you need to take shifts… if you do not get any rest, how can you give your 100%?",0.8841325044631958,0.844300389289856,0.8779009580612183,0.8994593620300293,0.8810057044029236,0.87100750207901,0.009998202323913574,Clean
657,"Instead of parents looking for their children, it is the children who are looking for their parents now.","Au lieu parent pe rode zanfan, zanfan ki pe rode parent aster.","Instead of parents looking after their children, children are looking after their parents now.",Au lieu parent p rod zenfan zenfan ki p rod parent aster,"Instead of parents looking for their children, children are looking for their parents now.",0.8619767427444458,0.9530302286148071,0.832593560218811,0.9143073558807373,0.8470304012298584,0.9332672953605652,-0.08623689413070679,Unclean
11375,Exactly. I see hospital doctors arriving in the latest BMWs.,Exactement. Moi mon truve docteur l'hôpital vini dan BMW dernier tiraz.,Exactly. I found my doctor at the hospital arriving in the latest-model BMW.,Exactement moi monel trouve doctèr l'hôpital vini dan bmw dernier tiraz,"Exactly, I saw the doctor at the hospital arrive in the latest-model BMW.",0.8630065321922302,0.8592398166656494,0.9020206928253174,0.8948792219161987,0.8820824027061462,0.8766974210739136,0.005384981632232666,Clean
6310,"Teachers do not do their job properly, then they tell you to come and take private lessons with them. Lol.",Professeur pas travail kuma bizin lerla zot dire toi vinn prend lesson ar zot mem. Lol.,"Teachers do not work like that, then they tell you to come take lessons with them. Lol.",Professeur pas travail kuma bizin lerla zot dire toi vine prend lecon ar zot mem. Lol,"The teacher is not working, so then they tell you to come and take lessons from them instead. Lol",0.8040162324905396,0.7996190190315247,0.7787017822265625,0.7776837348937988,0.791156530380249,0.7884989380836487,0.002657592296600342,Clean
10068,What a commissioner! What an example!,Alalila monster commissaire. Quel example!,What a monster of a commissioner. What an example!,Alalila monster commissaire quel example,"Oh my, monster commissioner, what an example!",0.870168924331665,0.697760820388794,0.9184665679931641,0.7758713364601135,0.893665611743927,0.7347459197044373,0.15891969203948975,Clean
3741,"It is no secret, everyone already knows the reputation of 15-seater vans. Many drivers are always in a hurry because of their next trip, etc... without respecting the speed limit. So even though the van was in its lane, this accident could have been avoided. But unfortunately, this is Mauritius. As for the truck, it appears it may be at fault because it pulled out from a stop; however, there seemed to be enough distance between it and the van, so the driver thought it was safe to go. In the end, the roads continue to cause devastation and accidents every day. Sad but true, may God help us. 🙏🙏🙏","Li pa enn secret pu person ki van 15 place so reputation deza nu kone. Ena buku chauffeur zot presse akoz lot course, etc... Sans respecte limit vites. Alor, malgre li dan so lane, ti kapav evite sa accident la, mais malheuresement ici se Moris. A propos gro camion la, li paraitre ki possible li antor akoz linn sorti lor enn stop; mais ti ena ase distance ek van la, li linn pense li gagne ale normal. Enfin, la route continue fer ravaz ek accident tulezur. Sad but true, may God help us. 🙏🙏🙏","It is no secret to anyone that 15-seater vans already have a reputation we all know about. Many drivers are in a hurry because of the next trip, etc., without respecting the speed limit. So, even though he was in his lane, he could have avoided that accident, but unfortunately, this is Mauritius. As for the big truck, it appears that it may be at fault because it came out from a stop, but there was enough distance between it and the van, so it probably thought it could proceed normally. Anyway, the road continues to cause destruction and accidents every day. Sad but true, may God help us. 🙏🙏🙏","Li pa 1secret pu person ki van 15place so reputation deja nu kone ena buku chauffeur zot prece akoz lot course etc... Sans respecte limit vitesse alor malgre li dan so lane ti kpave evite sa accident la mais malheuresement isi c moris, a propos gro camion la li paraitre ki possible li en tord akoz line sorti lor 1stop mais ti ena ac distance ek van la li line pence li gagne ale normal enfin la route continue fair ravaz ek accident tous le jour sad but true may god help us🙏🙏🙏","It is not a secret to anyone that 15place vans already have a bad reputation. We already know that many drivers are in a hurry because of the number of trips and so on... Without respecting the speed limit, even though he was in his lane, he could have avoided that accident, but unfortunately, this is Mauritius. As for the large truck, it appears that it may be at fault because it came out of a stop, but there was enough distance and the van, he thought he could go normally. In the end, the road continues to claim lives and there are accidents every day. Sad but true, may God help us 🙏🙏🙏",0.9100838303565979,0.820462703704834,0.9108365774154663,0.8193436861038208,0.9104600548744202,0.819902777671814,0.0905572772026062,Clean
4166,Pinocchio says the cyclone will become a Category 5 cyclone. Navin says it will come on the weekend.,Pinok cyclone vinn classe 5. Navin cyclone weekend li.,"Pinok, a category 5 cyclone is coming. Navin, the cyclone is coming this weekend.",Pinok cyclone vine classe 5 navin cyclone weekend li,"Because cyclone Pinok is classified as category 5, the cyclone will come this weekend.",0.7479167580604553,0.7611363530158997,0.7537602782249451,0.7468583583831787,0.7508271932601929,0.7539297938346863,-0.003102600574493408,Unclean
5020,A high-ranking officer. I think he has two arms and two legs just like everyone else. Hahahah.,Haut gradé. Li ena 2 lamai ek 2 lipied enpluss sa mo krwar. Hahahah.,"High-ranking officer. He has 2 hands and 2 feet, plus that, I think. Hahahah.",Haut grade le ena 2 lamai ek 2 lipied enpluss sa mucoir hahahah,"High grade, he has 2 hands and 2 feet, plus his handkerchief hahahah",0.8443056344985962,0.73319411277771,0.8335354924201965,0.713664174079895,0.8388859629631042,0.7232973575592041,0.11558860540390015,Clean
3033,"It is normal. If you are a true patriot, you will denounce that gang. But he's a politician looking after his own interests. A good salary, VIP treatment, your daughter becoming a junior minister, etc. He could not care less if the gang is destroying the country.","Normal, si to enn vrai patriot li to pu denonce sa gang la. Mais li si enn politicien ki pe rode so boute. Solid lapey, VIP treatment, to fif junior minis, etc. Pipi lot lepep si gang pe fini pays la.","Of course, if you are a true patriot, you will denounce that gang. But he is just a politician looking for his share. A solid salary, VIP treatment, your five junior ministers, etc. To hell with the rest of the people if the gang is destroying the country.","Normal. Si lo to ene vrai patriot li to pou denonce sa gang la. Mais li sis ene politicien ki pe rode so boutte. Solid lapaye, vip treatment, to fifi junior mins, etc. Pipi lot lepep si gang pe fini pays la","Of course. If you are a true patriot, you would denounce that gang. But he is just a politician looking for his share. A solid paycheck, VIP treatment, your darling junior ministers, etc. To hell with the rest of the people if the gang is destroying the country.",0.8279852867126465,0.835673451423645,0.8310370445251465,0.8424765467643738,0.829508364200592,0.8390612602233887,-0.00955289602279663,Unclean
6647,"As for self-respect and dignity, I believe some people and police officers do not have it in their blood. You were raised with a culture of always begging and asking for handouts.","Akot l'amour propre ek dignite, mo krwar ki sertin dimunn ek officiers de police pa ena dan zot disang. Ou finn grandi avek sa kiltir kontan rode pouna la ou mendiane.",Where are self-respect and dignity? I believe some people and police officers do not have them in their blood. You grew up with this culture of loving to look for trouble and then begging.,"Acote l'amour propre et dignite, mo croire qui certain dimounes et officiers de police pas ena dans zotte disang ou fine grandi avec sa culture content rode pouna la ou mendianer","Apart from self-respect and dignity, I believe that some people and police officers do not have these in their blood, or did you grow up with this culture of enjoying looking for trouble or begging?",0.8515580892562866,0.8362225890159607,0.8718802332878113,0.8454059362411499,0.8615993857383728,0.840789258480072,0.02081012725830078,Clean
5290,"[NAME], two Swedes?","[NAME], 2 suédois?","[NAME], 2 Swedes?","[NAME], 2 suédois","[NAME], 2 Swedes",0.9858513474464417,0.8690844774246216,0.9858514070510864,0.8415408730506897,0.9858513474464417,0.855090856552124,0.13076049089431763,Clean
1265,"[NAME], Thursday party.😏😂","[NAME], jeudi fête.😏😂","[NAME], Thursday is a holiday.😏😂","[NAME], jeudi fête😏😂","[NAME], Thursday is a party😏😂",0.8431568145751953,0.8624000549316406,0.8703171014785767,0.8863581418991089,0.856521725654602,0.8742149472236633,-0.01769322156906128,Unclean
6678,You gave your support to PTR now you are declaring django. Your cinema you are making public has been disgusted with your team. Prefer to eat with Pravin himself.,Tonn donne to support PTR aster to pe deklare django. To cinema to pe fer public finn degouter ek to lekip. Prefere mange ar Pravin mem.,"You gave your support to the PTR, and now you are declaring Django. Your circus has disgusted the public with your team. I would rather eat with Pravin himself.",Tone done to support ptr aster to p declar django. To cinema to p fer public fine degouter ek to lekip. Prefair mange ar pravin mem,"You gave your support to the PTr, and now you are declaring Django. Your little show has made the public fed up with your team. Better go eat with Pravind himself.",0.8059970140457153,0.7857339382171631,0.7707452178001404,0.761509120464325,0.7879770398139954,0.7734318375587463,0.014545202255249023,Clean
5821,"[NAME], they really need to find a training ground. Casernes is too crowded and lacks space.","[NAME], il faut bien truve un terrain d'entraînement, la Casernes est trop encombrement surtout pas espaceux.","[NAME], we really need to find a training ground. The Casernes is too crowded and definitely not spacious.","[NAME], il faut bien trouver un terrain d'entraînement, la caserne est trop encombrement surtout pas espaceux","[NAME], we really need to find a training ground, the barracks are too cramped, definitely not spacious.",0.9099698066711426,0.8291065692901611,0.9186539649963379,0.8247500658035278,0.914291262626648,0.826922595500946,0.0873686671257019,Clean
